Link to your Bootstrap theme,Lien vers votre thème Bootstrap,
Link,Lien,
Linked Document : ,Document lié,
Linked With,Lié avec,
Linked with {0},Lié avec {0},
Linked,Lié,
Links Section,Section de liens,
Links,Liens,
List Filter,Filtre de liste,
List View Setting,Paramètres de la vue en liste,
List View Settings,Paramètres de la vue en liste,
List a document type,Listez un type de document,
"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]","Liste du type: [{ ""label"": _ ( ""Jobs""), ""route"": ""jobs""}]",
List of backups available for download,Liste des sauvegardes disponibles au téléchargement,
List of patches executed,Liste des correctifs exécutés,
List of themes for Website.,Liste des thèmes pour le site Web.,
List,Liste,
Lists,Listes,
Load Balancing,Equilibrage de charge,
Load More,Charger plus,
Loading Report,Chargement du Rapport,
Loading import file...,Chargement du fichier d'import...,
Loading versions...,Chargement des versions...,
Loading...,Chargement en cours...,
Loading,Chargement,
Local DocType,DocType local,
Local Document Type,Type de document local,
Local Fieldname,Nom du champ local,
Local Primary Key,Clé primaire locale,
Locals,Locaux,
Location,Lieu,
Log Data,Données d'accès,
Log Details,Détails du journal,
Log in to access this page.,Connectez-vous pour accéder à cette page.,
Log of Scheduler Errors,Journal des Erreurs du Planificateur,
Log of error during requests.,Journal d'erreur lors des requêtes.,
Log of error on automated events (scheduler).,Registre d'erreur sur les événements automatiques (planificateur) .,
Log,Journal,
Logged Out,Déconnecté,
Logged in as Guest or Administrator,Connecté en tant qu'Invité ou Administrateur,
Logged in,Connecté,
Login After,Connexion à Partir de,
Login Before,Connexion Jusqu'à,
Login Failed please try again,"La connexion a échoué, veuillez réessayer",
Login Id is required,ID de Connexion est nécessaire,
Login Required,Connexion obligatoire,
Login Verification Code from {},Code de Vérification de Connexion depuis {},
Login and view in Browser,Connectez-vous et affichez la page dans le navigateur,
Login not allowed at this time,Connexion non autorisée pour le moment,
Login required,Connexion requise,
"Login session expired, refresh page to retry","La session de connexion a expiré, veuillez actualiser la page pour réessayer",
Login to comment,Connectez-vous pour commenter,
Login token required,Identifiants de Connexion Requis,
Login with LDAP,Se connecter avec LDAP,
Login,Se connecter,Login Page
Login,Connexion,
Logout All Sessions on Password Reset,Déconnecter de toutes les sessions au changement de mot de passe,
Logout All Sessions,Déconnecter toutes les sessions,
Logout from all devices after changing password,Déconnecter de tous les appareils après changement du mot de passe,
Logout from all devices while changing Password,Déconnecter de tous les appareils lors de la modification du mot de passe,
Logout,Déconnexion,
Logs,Journaux,
Long Text,Texte long,
Looks Great,Félicitations,
Looks like someone sent you to an incomplete URL. Please ask them to look into it.,Cette URL est incomplète ou erronée. Veuillez contacter la personne qui vous a envoyé ce lien.,
Looks like something is wrong with this site's Paypal configuration.,Il semble qu'il y ait une erreur avec la configuration Paypal de ce site.,
Looks like something is wrong with this site's payment gateway configuration. No payment has been made.,On dirait que quelque chose ne va pas dans la configuration de la passerelle de paiement de ce site. Aucun paiement n'a été effectué.,
"Looks like something went wrong during the transaction. Since we haven't confirmed the payment, Paypal will automatically refund you this amount. If it doesn't, please send us an email and mention the Correlation ID: {0}.","On dirait que quelque chose s’est mal déroulé lors de la transaction. Puisque nous avons pas confirmé le paiement, PayPal vous remboursera automatiquement ce montant. Si ce n’est pas le cas, envoyez-nous un email et mentionnez l'ID de Corrélation: {0}.",
Looks like you didn't change the value,Veuillez vérifier que vous avez bien changé la valeur,
Low,Bas,
Madam,Madame,
Main Section (HTML),Section principale (HTML),
Main Section (Markdown),Section principale (Markdown),
Main Section,Section Principale,
"Maintains a Log of all inserts, updates and deletions on Event Producer site for documents that have consumers.","Journaliser toutes les insertions, mises à jour et suppression sur le site générateur d'événement pour les documents qui ont un consommateur.",
Maintains a log of every event consumed along with the status of the sync and a Resync button in case sync fails.,"Journaliser tous les événements consommés, ainsi que le statut de la synchronisation et un bouton 'resynchroniser' en cas d'échec.",
Maintenance Manager,Responsable de Maintenance,
Maintenance User,Maintenance Utilisateur,
"Make ""name"" searchable in Global Search","Rendre le ""nom"" cherchable dans la Recherche Globale",
Make Default,Format par défaut pour ce type de document,
Make a call,Passer un appel,
Make all attachments private,Rendre toutes les pièces jointes privées,
Make file(s) private or public?,Rendre le(s) fichier(s) privé(s) ou public(s) ?,
Make use of longer keyboard patterns,Faire usage de plus des modèles de clavier,
Make {0},Créer {0},
Make: {0},Créer: {0},
Makes the page public,Rend la page publique,
Male,Masculin,
Manage Third Party Apps,Gérer les Applications Tierces,
Manage applications,Gérer les applications,
Manage your third party applications,Gérez vos applications tierces,
Mandatory Depends On,Champ obligatoire dépend de,
Mandatory Information missing:,Renseignements Obligatoires manquants :,
Mandatory field: set role for,Champ obligatoire : rôle défini pour,
Mandatory field: {0},Champ obligatoire : {0},
"Mandatory fields required in table {0}, Row {1}","Champs Obligatoires Requis dans la table {0}, Ligne {1}",
Mandatory fields required in {0},Champs Obligatoires Requis : {0},
Mandatory:,Obligatoire :,
Mandatory,Obligatoire,
Map Columns,Mapper les colonnes,
Map Location,Localisation,
Map columns from {0} to fields in {1},Mapper les colonnes de {0} aux champs de {1},
Map,Carte,
Mapping Name,Nom du Mapping,
Mapping Type,Type de mapping,
Mapping column {0} to field {1},Mapping de la colonne {0} au champ {1},
Mapping,Mapping,
Mappings,Mappings,
Mar,Mars,
March,Mars,
Mark all as Read,Tout marquer comme lu,
Mark as Done,Marquer comme Terminé,
Mark as Read,Marquer comme lu,
Mark as Spam,Marquer comme spam,
Mark as Unread,Marquer comme non lu,
Mark as {0},Marquer comme {0},
Mark the field as Mandatory,Rendre le champ obligatoire,
Markdown Editor,Editeur Markdown,
Markdown,Markdown,
Marked As Spam,Marquer comme spam,
Master,Maître,
Max 500 records at a time,Max 500 enregistrements à la fois,
Max Attachment Size (in MB),Taille maximum des pièces jointes (en Mo),
Max Attachments,Nombre max de pièces jointes,
Max Count,Décompte maximum,
Max Length,Longueur max.,
Max Value,Valeur max.,
Max width for type Currency is 100px in row {0},Largeur max pour le type Devise est 100px dans la ligne {0},
Maximum Attachment Limit for this record reached.,Taille maximale des Pièces Jointes pour cet enregistrement est atteint.,
Maximum Number of Fields,Nombre de champs maximum,
Maximum Points,Points maximum,
"Maximum points allowed after multiplying points with the multiplier value
(Note: For no limit leave this field empty or set 0)","Nombre maximum de points accordés après avoir multiplié les points avec le multiplicateur
(A noter: Laissez ce champ vide ou mettez 0 pour ne pas définir de limite)",
Maximum {0} rows allowed,Maximum {0} lignes autorisés,
Maximum,Maximum,
May,Mai,
Me,Moi,
"Meaning of Submit, Cancel, Amend","Signification de Valider, Annuler, Modifier",
Medium,Moyen,
Meeting,Réunion,
Mention transaction completion page URL,Mentionnez la page URL de fin de transaction,
Mention,Mention,
Mentions,Mentions,
Menu,Menu,
Merchant ID,ID marchand,
Merchant account for currency {} missing,Compte marchand manquant pour la devise {},
Merge with existing,Fusionner avec existant,
Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,La combinaison n'est possible que de Groupe à Groupe ou Nœud-Feuille à Nœud-Feuille,
Message Count,Nombre de messages,
Message Examples,Exemples de messages,
Message ID,ID du message,
Message Parameter,Paramètre Message,
Message Preview,Aperçu du message,
Message clipped,Message coupé,
Message not setup,Message non configuré,
Message to be displayed on successful completion (only for Guest users),Message à afficher après un traitement réussi (uniquement pour les utilisateurs invités),
Message-id,Id-message,
Message,Message,
Meta Description,Metadescription,
Meta Image,Meta image,
Meta Tags,Meta tags,
Meta Title,Meta-titre,
Meta title for SEO,Meta-titre pour le SEO,
Method,Méthode,
Middle Name (Optional),Deuxième Prénom (Optionnel),
Middle Name,Deuxième prénom,
Migration Deletion Field,Champ pour les migrations liées à la migration,
Migration ID Field,ID du champ de migration,
Milestone Tracker,Suivi des jalons,
Milestone,Jalon,
Minimum Password Score,Score Minimum de Mot de Passe,
Minimum,Minimum,
Misc,Divers,
Miss,Mlle,
Missing Fields,Champs Manquants,
Missing Values Required,Valeurs Manquantes Requises,
Missing parameter Kanban Board Name,Paramètre manquant Nom du tableau Kanban,
Missing parameters for login,Paramètres manquants pour la connexion,
Mo,Lu,
Mobile No,N° Mobile,
Mobile number,Numéro de mobile,
Mode of payment,Mode de paiement,
Models (building blocks) of the Application,Modèles (blocs de construction) de l'Application,
Modified By,Modifié Par,
Module Dashboard Items,Articles de tableau de bord de modules,
Module Dashboard,Tableau de bord des modules,
Module Def,Module Def,
Module Items,Articles des modules,
Module Name,Nom du Module,
Module Not Found,Module Introuvable,
Module Onboarding,Onboarding par module,
Module Path,Chemin du Module,
Module to Export,Module dans lequel exporter les personnalisations,
Module {0} Not Found,Module {0} introuvable,
Module,Module,
Modules HTML,Modules HTML,
Modules,Modules,
Mon,Lun,
Monday,Lundi,
Monospace,Monospace,
Month,Mois,
Monthly Long,Mensuelle - Long,
Monthly Rank: ,Classement mensuel,
Monthly on day {},Tous les mois le {},
Monthly on the {0} {1},Tous les mois le {0} {1},
Monthly,Mensuel,
More Information,Informations complémentaires,
More articles on {0},Plus d'articles sur {0},
More content for the bottom of the page.,Plus de contenu pour le bas de la page.,
More...,Plus...,
More,Plus,
Most Used,Plus Utilisé,
Move To Trash,Mettre À la corbeille,
Move To,Déplacer vers,
Move to Row Number,Déplacer à la ligne numéro,
Move,Déplacer,
Mr,M.,
Mrs,Mme,
Ms,Me,
Multiple root nodes not allowed.,Plusieurs nœuds racines non autorisés.,
Multiplier Field,Champ multiplicateur,
Must be a publicly accessible Google Sheets URL,Doit être une adresse URL Google Sheets accessible publiquement,
"Must be of type ""Attach Image""","Doit être de type ""Joindre une image""",
Must have report permission to access this report.,Doit avoir l'autorisation d'accéder aux rapport dont celui-ci.,
Must specify a Query to run,Vous devez spécifier une requête à exécuter,
Mute Sounds,Désactiver les Sons,
Mx,Mr,
My Account,Mon Compte,
My Profile,Mon profil,
My Settings,Mes Paramètres,
MyISAM,MyISAM,
Name Case,Casse du nom,
Name cannot contain special characters like {0},Le Nom ne peut contenir des caractères spéciaux tels que {0},
Name not set via prompt,Nom défini via un popup de demande,
Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,Nom du Type de Document (DocType) auquel vous souhaitez que ce champ soit lié. e.g. Client,
Name of the new Print Format,Nom du nouveau format d'impression,
Name of {0} cannot be {1},Nom de {0} ne peut pas être {1},
Name,Nom,
Names and surnames by themselves are easy to guess.,Les noms et prénoms par eux-mêmes sont faciles à deviner.,
"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Options de nommage: <ol><li> <b>field: [fieldname]</b> - Par champ </li><li> <b>naming_series:</b> - En nommant les séries (le champ appelé naming_series doit être présent </li><li> <b>Invite</b> - Demander à l'utilisateur un nom </li><li> <b>[série]</b> - Série par préfixe (séparé par un point); par exemple PRE. ##### </li><li> <b>format: EXEMPLE- {MM} morewords {fieldname1} - {fieldname2} - {#####}</b> - Remplace tous les mots accolés (noms de champs, mots de date (JJ, MM, AA), séries) par leur valeur. Des accolades extérieures, des caractères peuvent être utilisés. </li></ol>",
Naming Series mandatory,Nom de série obligatoire,
Naming Series,Nom de série,
Naming,Nom,
Navbar Style,Style de barre de navigation,
Navbar,Barre de navigation,
Navigate Home,Revenir au bureau,
Navigate list down,Naviguer vers le bas de la liste,
Navigate list up,Naviguer vers le haut de la liste,
Need Help?,Besoin d'aide ?,
Nested set error. Please contact the Administrator.,Erreur d'ensemble imbriqué. Veuillez contacter l'Administrateur.,
New Activity,Nouvelle activité,
New Address,Nouvelle adresse,
New Assignment,Nouvelle attribution,
New Chart Created,Nouveau graphique créé,
New Chart,Nouveau graphique,
New Chat,Nouveau chat,
New Comment on {0}: {1},Nouveau commentaire sur le document {0}: {1},
New Connection,Nouvelle Connexion,
New Contact,Nouveau contact,
New Custom Print Format,Nouveau format d'impression personnalisé,
New Document Shared {0},Nouveau document partagé {0},
New Document Shared,Nouveau document partagé,
New Email Account,Nouveau Compte de Messagerie,
New Email,Nouvel email,
New Event,Nouvel évènement,
New Folder,Nouveau Dossier,
New Kanban Board,Nouveau Tableau Kanban,
New Letter,Nouvelle lettre,
New Mention on {0},Nouvelle mention sur {0},
New Mention,Nouvelle mention,
New Message from Website Contact Page,Nouveau Message depuis la Page Contact du Site Web,
New Message,Nouveau Message,
New Name,Nouveau nom,
New Newsletter,Nouvelle Newsletter,
New Notification,Nouvelle notification,
New Number Card,Nouvelle carte statistique,
New Password Required.,Nouveau Mot de Passe Requis.,
New Password,Nouveau mot de passe,
New Print Format Name,Nouveau format d'impression,
New Report name,Nom du nouveau rapport,
New Shortcut,Nouveau raccourci,
New Value,Nouvelle valeur,
New comment on {0} {1},Nouveau commentaire sur {0} {1},
New data will be inserted.,De nouvelles données seront insérées.,
New message from {0},Nouveau message de {0},
New password emailed,Nouveau mot de passe envoyé par courriel,
New updates are available,Nouvelles mises à jour sont disponibles,
New value to be set,Nouvelle valeur à définir,
New {0} (Ctrl+B),Nouveau·elle {0} (Ctrl + B),
New {0} Created,Nouveau·lle {0} crée·e,
New {0} {1} created,Nouveau·lle {0} {1} crée·e,
New {0}: #{1},Nouveau·elle {0}: # {1},
New {0}: {1},Nouveau {0}: {1},
New {0},Nouveau·elle {0},
New {} releases for the following apps are available,De nouvelles {} versions pour les applications suivantes sont disponibles,
New...,Nouveau...,
New,Nouveau·elle,
Newsletter Email Group,Groupe Email pour Newsletter,
Newsletter Manager,Responsable de la Newsletter,
Newsletter has already been sent,La Newsletter a déjà été envoyée,
Newsletter should have at least one recipient,Les newsletters doivent avoir au moins un destinataire,
Newsletter should have atleast one recipient,Une newsletter doit avoir au moins un destinataire,
Newsletter,Newsletter,
"Newsletters to contacts, leads.","Newsletters aux contacts, prospects.",
Next Action Email Template,Modèle d'email pour l'action suivante,
Next Actions HTML,HTML pour les actions suivantes,
Next Date's day and Repeat on Day of Month must be equal,Le jour de la Date Suivante et le Jour de Répétition du Mois doivent être égal,
Next Events,Prochains événements,
Next Schedule Date,Prochaine Date Programmée,
Next Scheduled Date,Prochaine date prévue,
Next State,État Suivant,
Next Sync Token,Jeton de synchronisation suivante,
Next actions,Prochaines actions,
Next,Suivant,
No Active Sessions,Aucune Session Active,
No Copy,Ne pas copier la valeur de ce champ lors d'une copie du document,
No Data...,Aucune données…,
No Data,Aucune donnée,
No Email Account,Aucun Compte Email,
No Email Accounts Assigned,Aucun Compte de Messagerie Attribué,
No Emails,Aucun Email,
No Entry for the User {0} found within LDAP!,Aucune entrée pour l'utilisateur {0} n'a été trouvée dans LDAP!,
No Events Today,Aucun événement aujourd'hui,
No Filters Set,Aucun filtre défini,
No Google Calendar Event to sync.,Aucun événement Google Agenda à synchroniser.,
No Google Contacts present to sync.,Aucun contact Google disponible à la synchronisation,
No LDAP User found for email: {0},Aucune utilisateur LDAP n'a été trouvé pour cet email: {0},
No Label,Pas d'Étiquette,
No More Activity,Aucune activité supplémentaire,
No Name Specified for {0},Aucun nom spécifié pour {0},
No Permissions Specified,Aucune Autorisation Spécifiée,
No Permissions set for this criteria.,Aucune Autorisations définies pour ce critère.,
No Permitted Charts on this Dashboard,Aucun graphique autorisé sur ce tableau de bord,
No Permitted Charts,Aucun graphique autorisé,
No Planned Events,Aucun événement prévu,
No Preview Available,Aperçu non disponible,
No Preview,Pas de Prévisualisation,
No Printer is Available.,Aucun imprimante disponible,
No Results,Aucun Résultat,
No Tags,Aucune balise,
No Timespan,Aucune période,
No Upcoming Events,Aucun événement à venir,
No activity,Aucune activité,
No address added yet.,Aucune addresse.,
No alerts for today,Aucune alerte pour aujourd'hui,
No changes in document,Document inchangé,
No comments yet. Start a new discussion.,Aucun commentaire pour l'instant. Démarrer une nouvelle discussion.,
No comments yet,Pas encore de commentaires,
No conditions provided,Aucune condition fournie,
No contacts added yet.,Aucun contact.,
No contacts linked to document,Aucun contacts liés à ce document,
No data found in the file. Please reattach the new file with data.,Aucune donnée trouvée dans le fichier. Veuillez rattacher le nouveau fichier avec des données.,
No data to display,Aucune donnée à afficher,
No data to export,Aucune donnée à exporter,
No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,Aucun modèle d'adresse trouvé. Veuillez créer un nouveau modèle via Configuration > Impression et marque > Modèle d'adresse.,
No document found for given filters,Aucun document trouvé pour ces filtres,
No document selected,Aucun document sélectionné,
No documents found tagged with {0},Aucun document taggé {0} trouvé,
No email account associated with the User. Please add an account under User > Email Inbox.,Aucun compte email associé à votre utilisateur. Veuillez en ajouter un via Utilisateur > Boîte de réception,
No events to display,Aucun événement à afficher,
No failed logs,Aucun journal d'erreur,
"No fields found that can be used as a Kanban Column. Use the Customize Form to add a Custom Field of type ""Select"".","Nous n'avons trouvé aucun champ pouvant être utilisés dans une colonne Kanban. Veuillez utiliser la personnalisation de formulaire pour ajouter un champ personnalisé de type ""Sélectionner"".",
No file attached,Pas de fichier joint,
No filters found,Aucun filtre trouvé,
No filters selected,Aucun filtre sélectionné,
No further records,Pas d'autre enregistrements,
No items found.,Aucun élément trouvé,
No matching records. Search something new,Aucun enregistrement correspondant. Recherchez autre chose.,
No more items to display,Aucun autre élément à afficher,
No more posts,Aucune publication supplémentaire,
"No need for symbols, digits, or uppercase letters.","Pas besoin de symboles, de chiffres ou de lettres majuscules.",
No new Google Contacts synced.,Aucun nouveau contact Google synchronisé,
No of Columns,Nb de Colonnes,
No of Rows (Max 500),Nb de lignes (Max 500),
No of emails remaining to be synced,Nbre d’emails restants à synchronisés,
No pending or current jobs for this site,Aucune tâche de fond en attente ou en cours pour ce site,
No permission for {0},Pas d'autorisation pour {0},
No permission to '{0}' {1},Pas d'autorisation pour '{0}' {1},
No permission to edit,Pas d'autorisation pour modifier,
No permission to read {0},Pas d'autorisation pour lire {0},
No permission to {0} {1} {2},Pas d'autorisation pour {0} {1} {2},
No posts yet,Aucune publication,
No records deleted,Aucune entrée supprimée,
No records present in {0},Aucune donnée présente en {0},
No records tagged.,Aucun enregistrement étiqueté.,
No records will be exported,Aucune donnée ne sera exportée,
No results found for {0} in Global Search,Aucun résultat trouvé pour {0} dans la recherche globale,
No template found at path: {0},Aucun modèle trouvé au chemin: {0},
No user found,Aucune utilisateur trouvé,
No values to show,Aucune valeur à afficher,
No {0} found,Pas de {0} trouvé,
No {0} mail,Pas de courrier {0},
No {0} permission,Pas d’autorisation {0},
No {} Found,Aucun {0} trouvé,
No,Non,
None: End of Workflow,Aucun: Fin de Flux de Travail,
None,Aucun,
Normal,Normal,
Not Allowed: Disabled User,Non autorisé: utilisateur désactivé,
Not Allowed,Non Autorisé,
Not Ancestors Of,Pas d'ancêtres de,
Not Descendants Of,Pas des descendants de,
Not Equals,Est différent de,
Not Found,Non Trouvé,
Not Handled,Non géré,
Not In,Non Inclus,
Not Like,Pas Comme,
Not Linked to any record,Lié à aucun enregistrement,
Not Permitted,Non autorisé,
Not Published,Non Publié,
Not Saved,Non Sauvegardé,
Not Seen,Non Vu,
Not Sent,Non Envoyé,
Not Set,Non défini,
Not Specified,Non renseigné,
Not a valid Comma Separated Value (CSV File),Valeurs Séparées par des Virgules non valides (Fichier CSV),
Not a valid LDAP user,Utilisateur LDAP non valide,
Not a valid User Image.,Image utilisateur non valide.,
Not a valid Workflow Action,Action de flux de travail non valide,
Not a valid user,N’est pas un utilisateur valide,
Not a zip file,Pas un fichier zip,
Not active,Non actif,
Not added to reference timeline,Non ajouté à la chronologie du document de référence,
Not allowed for {0}: {1} in Row {2}. Restricted field: {3},Non autorisé pour {0}: {1} à la ligne {2}. Champ interdit: {3},
Not allowed for {0}: {1}. Restricted field: {2},Non autorisé pour {0}: {1}. Champ interdit: {2},
Not allowed for {0}: {1},Non autorisé pour {0}: {1},
Not allowed from this IP Address,Non autorisé à partir de cette Adresse IP,
Not allowed to Import,Non autorisé à Importer,
"Not allowed to attach {0} document,
				please enable Allow Print For {0} in Print Settings","Vous n'êtes pas autorisé à joindre un document {0}, veuillez activer ""Autoriser l'impression"" pour {0} dans les paramètres d'impression.",
"Not allowed to attach {0} document, please enable Allow Print For {0} in Print Settings","Attacher un document {0} n'est pas autorisé, veuillez cocher 'Autoriser l'impression pour les document {0}' dans les paramètres d'impression",
Not allowed to change {0} after submission,Non autorisé à changer {0} après la validation,
Not allowed to print cancelled documents,Non autorisé à imprimer des documents annulés,
Not allowed to print draft documents,Non autorisé à imprimer des brouillons de documents,
Not enough permission to see links,Pas assez d'autorisations pour voir les liens,
Not found,Pas trouvé,
Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,Pas en Mode Développeur! Configurez le dans site_config.json ou créez un DocType 'Custom'.,
Not in Developer Mode,Pas en Mode Développeur,
Not permitted,Interdit,
Note Seen By,Note Vue Par,
Note: By default emails for failed backups are sent.,Remarque: un e-mail est envoyé par défaut si la sauvegarde échoue.,
Note: Changing the Page Name will break previous URL to this page.,Remarque : Changer le Nom de la Page va détruire le précédent lien URL vers cette page.,
"Note: For best results,  images must be of the same size and width must be greater than height.","Note: Pour un résultat optimal, les images doivent être de la même taille et la largeur doit être supérieure à la hauteur.",
"Note: For best results, images must be of the same size and width must be greater than height.","Remarque : Pour de meilleurs résultats, les images doivent être de la même taille et la largeur doit être supérieure à la hauteur.",
Note: Multiple sessions will be allowed in case of mobile device,Remarque : Plusieurs sessions seront autorisées en cas d'appareil mobile,
Note: Other permission rules may also apply,Remarque : Les règles d'autorisation peuvent également s'appliquer,
Note:,Remarque:,
Note,Note,
Notes:,Remarques :,
Notes,Remarques,
Nothing to show,Rien à montrer,
Nothing to update,Rien à mettre à jour,
Notification Log,Journal des notifications,
Notification Recipient,Destinataire de la notification,
Notification Settings,Paramètres des notifications,
Notification Subscribed Document,Document souscrit par notification,
Notification Tones,Tonalités de notification,
Notification communication creation error,Erreur de création d'une communication de notification,
Notification sent,Notification envoyée,
Notification,Notification,
Notifications Disabled,Notifications désactivées,
Notifications and bulk mails will be sent from this outgoing server.,Les notifications et lots d’emails seront envoyés à partir de ce serveur sortant.,
Notifications,Notifications,
Notify Users On Every Login,Notifier les Utilisateurs à Chaque Connexion,
Notify by Email,Notifier par Email,
Notify by email,Notifier par email,
Notify if unreplied for (in mins),Notifier si aucune réponse dans (en min),
Notify if unreplied,Notifier si aucune réponse,
Notify users with a popup when they log in,Informer les utilisateurs avec un popup quand ils se connectent,
Nov,Nov,
November,Novembre,
Now,Maintenant,
Number Card Link,Lien de carte statistique,
Number Card,Carte statistique,
Number Format,Format Numérique,
Number of Backups,Nombre de Sauvegardes,
Number of DB Backups,Nombre de sauvegardes de la base de données,
Number of DB backups cannot be less than 1,Le nombre de sauvegardes de base de données ne peut pas être inférieur à 1,
Number of Groups,Nombre de groupes,
Number of columns does not match with data,Le nombe de colonnes ne correspond pas avec les données,
Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),Nombre de colonnes pour un champ dans une grille (Le total des colonnes dans une grille doit être inférieur à 11),
Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),Nombre de colonnes pour un champ dans une vue en liste ou en grille (Le total des colonnes doit être inférieur à 11),
Number {0} cannot be set as primary for Phone as well as Mobile No.,Le numéro de téléphone {0} ne peut pas être défini comme téléphone et mobile principal,
Number,Numéro de téléphone,
Numbers,Numéros de téléphone,
OAuth Authorization Code,Code d'autorisation OAuth,
OAuth Bearer Token,Jeton de Détention OAuth,
OAuth Client ID,ID du client OAuth,
OAuth Client,Client OAuth,
OAuth Provider Settings,Paramètres du Fournisseur OAuth,
OK,OK,
OTP App,Application OTP,
OTP Issuer Name,Nom de l'Émetteur OTP,
OTP Secret has been reset. Re-registration will be required on next login.,OTP Secret a été réinitialisé. Une nouvelle inscription sera requise lors de la prochaine connexion.,
OTP secret can only be reset by the Administrator.,Le Secret OTP ne peut être réinitialisé que par l'Administrateur.,
OTP setup using OTP App was not completed. Please contact Administrator.,Le paramétrage OTP n'est pas terminé. Veuillez contacter l'Administrateur.,
Oct,Oct,
October,Octobre,
Off,Off,
Office 365,Office 365,
Office,Bureau,
Offline,Hors Ligne,
Old Password Required.,Ancien Mot de Passe Requis.,
Old Password,Ancien Mot De Passe,
Older backups will be automatically deleted,Les anciennes sauvegardes seront automatiquement supprimées,
Older,Plus ancien,
"On {0}, {1} wrote:","Sur {0}, {1} a écrit :",
Onboarding Complete,Onboarding terminé,
Onboarding Permission,Autorisations d'onboarding,
Onboarding Slide Field,Champ de diapositive d'accueil,
Onboarding Slide Help Link,Lien d'aide de diapositive d'accueil,
Onboarding Slide,Diapositive d'accueil,
Onboarding Step Map,Carte des étapes d'onboarding,
Onboarding Step,Etape d'onboarding,
Onboarding,Onboarding,
"Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended","Une fois validé, les documents soumissibles ne peuvent être modifiés en l'état. Il peuvent seulement être annulés avant d'être modifiés.",
"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","Une fois que vous avez défini ceci, les utilisateurs ne pourront accèder qu'aux documents (e.g. Article de Blog) où le lien existe (e.g. Blogger) .",
One Last Step,Une Dernière Étape,
One Time Password (OTP) Registration Code from {},Code de Mot de Passe Unique (OTP) à partir de {},
One of,L'un de,
Online,En Ligne,
Only 200 inserts allowed in one request,Seuls 200 inserts autorisés dans une requête,
Only Administrator allowed to create Query / Script Reports,Seul l'Administrateur est autorisé à créer des Rapports de Requêtes / Script,
Only Administrator can delete Email Queue,Seul l'Administrateur peut supprimer la File d'Attente d' Emails,
Only Administrator can edit,Seul l'Administrateur peut modifier,
Only Administrator can save a standard report. Please rename and save.,Seul l'Administrateur peut enregistrer un rapport standard. Merci de renommer et sauvegarder.,
Only Administrator is allowed to create Dashboard Card Sources,Seul l'administrateur est autorisé à créer des sources de carte de tableau de bord,
Only Administrator is allowed to create Dashboard Chart Sources,Seul l'administrateur est autorisé à créer des sources de graphiques de tableau de bord,
Only Administrator is allowed to use Recorder,Seul l'Administrateur est autorisé à utiliser l'Enregistreur,
Only Allow Edit For,Autoriser la Modification Uniquement Pour,
Only If Creator,Seulement si l'utilisateur l'a créé,
Only Options allowed for Data field are:,Les options autorisées pour un champ de type Données sont:,
Only Send Records Updated in Last X Hours,Envoyer Uniquement les Enregistrements Mis à Jour au cours des X Dernières Heures,
Only for {},Seulement pour {},
"Only image extensions (.gif, .jpg, .jpeg, .tiff, .png, .svg) allowed","Seules les extensions d'image (.gif, .jpg, .jpeg, .tiff, .png, .svg) sont autorisées",
Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,Seuls les champs obligatoires sont nécessaires pour les nouveaux enregistrements. Vous pouvez supprimer des colonnes non obligatoires si vous le souhaitez.,
Only one {0} can be set as primary.,Seul un {0} peut être défini comme principal,
Only standard DocTypes are allowed to be customized from Customize Form.,Seuls les types de documents standards peuvent être personnalisés depuis l'outil de personnalisation,
Only users involved in the document are listed,Seuls les utilisateurs concernés par ce document sont listés,
Only {0} emailed reports are allowed per user,Seulement {0} rapports envoyés par Email sont autorisés par utilisateur,
Only {0} entries shown. Please filter for more specific results.,Seulement {0} entrées affichées. Veuillez filtrer pour des résultats plus spécifiques.,
Oops! Something went wrong,Oups ! Quelque chose a mal tourné,
"Oops, you are not allowed to know that","Oups, vous n'êtes pas autorisé à savoir ça",
"Oops, your automated backup to %s failed.","Oups, votre sauvegarde automatique vers %s a échoué.",
"Oops, your automated backup to Amazon S3 failed.","Oups, votre sauvegarde automatique sur Amazon S3 a échoué",
"Oops, your automated backup to Google Drive failed.","Oups, votre sauvegarde automatique vers Google Drive a échoué",
Oops,Oups,
